tweet_id,tweet_url,tweet_text,stance,persuasiveness,split,label,persuasiveness_label
1350783625202200577,https://t.co/cly8lIuMIs,"Just so everyone is clear, this was a military grade weapon of war when the second amendment was written. The founding fathers wanted citizens to have the same thing. A weapon that combat troops had. So that citizens could equally match them. https://t.co/cly8lIuMIs",oppose,no,train,0,0
1338828010980425728,https://t.co/Aocda8W5U9,"I hereby honor the victims of-

the Waco siege 
Ruby Ridge
Holocaust
Nanjing
Lidice
Holodomor
Mao's China
Pol Pot's Cambodia
Wounded Knee

....by opposing all gun control, a euphemism used by liars to justify coercively disarming peaceful people. 

#2A

https://t.co/Aocda8W5U9 https://t.co/x1hiEK5F6K",oppose,no,train,0,0
1349182723521449992,https://t.co/cfKVoulwDi,Trump finally got his wall. Protestors and rioters armed with guns that should be made illegal have turned the People’s House into a fortress. Let’s pass new laws to keep guns out of the hands of violent extremists. #gunsense https://t.co/cfKVoulwDi,support,yes,train,1,1
1374742557670916100,https://t.co/NWWKMtvIM5,Having guns is okay as long as you are properly trained to use it with a extremely thorough background check... but you can’t force people to give up their guns..... @POTUS @VP #EndGunViolence #NRA #2ndAmendment https://t.co/NWWKMtvIM5,oppose,yes,train,0,1
1346185734684872707,https://t.co/eKH7TQw23U,"WHAT WE STAND FOR: raising the awareness of a major societal problem for the 1 Million + survivors of gun shootings in the US for better gun control (to block criminals), stricter laws against criminals using guns, while also supporting citizens who are responsible gun owners. https://t.co/eKH7TQw23U",support,no,train,1,0
1365035274733031425_aug,https://t.co/4yZsKmnbXz,"Write your Members of Congress and tell them to pass H.R. 1186, the Keep Americans Safe Act, legislation that would prohibit high-capacity firearm magazines.

High capacity magazines are a tool of war and they have no business on American streets.

#ONEV1 #GunSense https://t.co/4yZsKmnbXz",support,yes,train,1,1
1366736556468301828,https://t.co/aQSNolBisN,"GET YOUR FREE T-Shirt For 2nd Amendment Supporters! ""When Guns Are Outlawed, I'll Be An Outlaw""
https://t.co/aQSNolBisN
#freetshirt #free https://t.co/EcapNkSXra",oppose,no,train,0,0
1338519748393521156,https://t.co/EDbKkY7ENV,"8 yrs ago the #SandyHook tragedy tore through America. A horrific tragedy that should’ve led to a rush for gun reform, instead it led to conspiracies about “crisis actors” and false narratives. Today we remember those who lost their lives and parents who mourn their children. https://t.co/EDbKkY7ENV",support,no,train,1,0
1342092138008379393,https://t.co/Lo5YHKeWzX,"If Joe Biden takes a position for gun control it really means he’s taking up slack. No irresponsible, criminal gun, murder weapons. I feel if others are willing to fight, Joe Biden will take the next move to act. He would never defy a Constitutional amendment. Right to bear arms. https://t.co/Lo5YHKeWzX",oppose,no,train,0,0
1371140457292439553,https://t.co/aZAWzQfktr,Massachusetts Gun Law Fail Shows Folly Of Universal Background Checks https://t.co/aZAWzQfktr https://t.co/oAnJddCNK0,oppose,no,train,0,0
1367263779076141057,https://t.co/OOALHSkoZQ,Thank you to @SenCortezMasto for prioritizing gun violence prevention. Ending gun violence starts with steps like this one that will help protect communities across the United States. #EndGunViolence https://t.co/OOALHSkoZQ https://t.co/HGuJ3Nxcuf,support,no,train,1,0
1338863040393965570,https://t.co/APQuL9ADvS,"Traveling out of state? Be aware of #GunLaws. Some allow #LawAbidingCitizens to carry. Some like #NewYork &amp; #California do not. Even if you committed NO CRIME but carrying where it's illegal, you LOSE your #2ndAmendment rights NATIONWIDE!
https://t.co/APQuL9ADvS https://t.co/ogXAuKD5vT",oppose,yes,train,0,1
1349005962733084678,https://t.co/WnWiTl5Msf,"You don’t have to be Einstein to realize one of the biggest threats to a peaceful society is a Second Amendment that allows so many guns in our culture.

#GunControlNow https://t.co/WnWiTl5Msf",support,yes,train,1,1
1348852295690235906,https://t.co/VVAVW9oMGp,"Why the Canadian public has lost confidence and trust in government: Too many ineffective government programs, failed public policies like gun control and no accountability for failure. https://t.co/VVAVW9oMGp https://t.co/FxqKnOPHxe",oppose,no,train,0,0
1320781660686864390,https://t.co/V0p58aVWet,"I genuinely appreciate this endorsement from the @newsobservernews

“Wiley Nickel... is among the Senate’s most progressive members. He has pushed for improved unemployment benefits and supports stronger gun control laws and an end to gerrymandering... We recommend Wiley Nickel.” https://t.co/V0p58aVWet",support,no,train,1,0
1370059491073490944,https://t.co/lE1sTPLcDJ,"“The wait has been far to long and the human losses incalculable”💔Thank you to @shannonrwatts for continuing the work to #EndGunViolence. We know that background checks on every gun saves lives! Now the Senate must act, we demand #MoreThanThoughtsAndPrayers @MomsDemand https://t.co/lE1sTPLcDJ",support,no,train,1,0
1354941521422905347,https://t.co/WczvuIRcsQ,"White tees are on sale. $20.

All Gun Control Is Racist. 
Black Guns Matter. MEDIA. 
Fuck Socialism. Freedom Over Everything. Fuck That Vaccine.

Every. Single. One. 

Til tonight at midnight, or the one YOU want sold out. 

Hit the link in the bio NOW. 
https://t.co/WczvuIRcsQ https://t.co/BvCafYsRMC",oppose,no,train,0,0
1374380780059684880_aug,https://t.co/smWNnOAeQz,"Yesterday 10 Coloradans made the life ending decision to go to the grocery.

As young as 20, as old as 65.

There were no wounded.

Why?

Because the Murderer used an #AR15!

It is a Weapon of Mass Destruction!

This is the 2nd #MassShooting in a week.

#EndGunViolence

#wtpBLUE https://t.co/smWNnOAeQz https://t.co/Y3XM2TK4I6",support,yes,train,1,1
1319282872696537094,https://t.co/HrIfNSjxnK,"As a domestic violence survivor, Dana prioritizes gun safety reforms to keep families safe. She will fight for universal background checks and ensure that guns are kept away from people who are a threat to themselves or others, including the mentally ill and domestic abusers. https://t.co/HrIfNSjxnK",support,no,train,1,0
1318140063209811969,https://t.co/3ywqqSmqDC,"Communists, terrorists, and dictators love gun control laws because they can take away your guns and take away your ability to defend yourself from them when they come to kill you and take your stuff.
#CommunismKIlls, #SocialismKills, #Philippines https://t.co/3ywqqSmqDC",oppose,no,train,0,0
1365026908346400769,https://t.co/XLnqavfWQx,"I'm calling complete bullshit on this.  They're getting their whole narrative from the 90s, and I see zero sources here.  If militias are doing anything, it's probably complaining about the price of ammo now that more people have discovered that the 2nd Amendment exists. https://t.co/XLnqavfWQx",oppose,no,train,0,0
1321935699478827008,https://t.co/bxiI7nt0j6,"""Simple message all Cubans know all too well and too intimately: when socialist governments seize all the guns, they’ll be used to enslave all citizens and to kill all who disagree with that government.""

Gun Control and Socialism: A message from Cuba - https://t.co/bxiI7nt0j6 https://t.co/4ycHg8ijpr",oppose,yes,train,0,1
1361457785473499140_aug,https://t.co/Hcz6pxUmLQ,"Ghost guns are a new menace that takes advantage of the loophole to nearly every gun safety law. 

#RTClient @GiffordsCourage says watch this video to learn more about these untraceable, undetectable firearms: 

https://t.co/Hcz6pxUmLQ https://t.co/Y2XS7lJbrZ",support,no,train,1,0
1373099484180324361,https://t.co/kvSYzUtCXO,"“Continued violent incidents have left both Nevadans and Las Vegas visitors questioning the safety of our community,” @sandra4nv describes a crucial gun safety bill introduced this week, #AB286. #nvleg #EndGunViolence
https://t.co/kvSYzUtCXO https://t.co/cSGN1EEXpy",support,no,train,1,0
1356648585102786561,https://t.co/lL6IS2TcpZ,"Did you know?

By early February, more people are killed with guns in the US than are killed with guns in other high-income countries in the entire year.

It is past time that we gain bipartisan support for commonsense gun reform in Pennsylvania. https://t.co/lL6IS2TcpZ",support,no,train,1,0
1323975368114610176,https://t.co/yGeELbbIBc,"Congrats to @pallonefornj for winning his re-election for #NJ06! 

Frank knows that gun sales should be subject to fair, effective background checks. His commitment to the issue of gun safety has been unwavering throughout his service in Congress. https://t.co/yGeELbbIBc",support,no,train,1,0
1370067302478180361,https://t.co/NZsee4hiTC,"As we #WearOrange to honor all those killed by gun violence, we act to expand universal background checks to save lives. I’m proud to have voted to pass #HR8. It’s long past time for this bill to become law. #EndGunViolence https://t.co/NZsee4hiTC",support,no,train,1,0
1372948481149530116,https://t.co/bRrJDO3ZwK,"Senator Feinstein has always been a champion of sensible gun safety legislation. HR8, The Background Checks Act, is truly  bipartisan, with 80% public support.

Tell Senator Feinstein
It's time to #ReformTheFilibuster 

@CAStateStrong
@IndivisibleTeam

https://t.co/bRrJDO3ZwK https://t.co/31ZbqWbw5v",support,yes,train,1,1
1375182250497609728_aug,https://t.co/qnZPegcIxx,We should all be free to live without the fear of being shot. We need to update our gun laws now @SenatorLujan @MartinHeinrich Text CHECKS to 64433 to tell your senator now We deserve #MoreThanThoughtsAndPrayers New Mexico @MomsDemand Action @Everytown https://t.co/qnZPegcIxx,support,no,train,1,0
1360951932802637831_aug,https://t.co/fjjpeyfveA,"Effects of Gun Violence on Children

Children who are exposed to gun violence may experience long-term psychological effects. This includes post-traumatic stress, depression, anger, and even desensitization to violence within the community.

#GunViolence #Children https://t.co/fjjpeyfveA",support,yes,train,1,1
1375125332794216451_aug,https://t.co/Hwker1wIYm,"""I have to remain hopeful. I will never give up advocating for commonsense solutions. There are many that will save lives."" – @markbardenSHP on @NBCNightlyNews
 
Watch: https://t.co/Hwker1wIYm

Tell the Senate to #PassUBC now: https://t.co/oaLPnEk7xH

#SHPAction #EndGunViolence https://t.co/pKPs2rAKuB",support,no,train,1,0
1314259274059657221,https://t.co/TksEhA9yp7,"We cannot afford another NRA-backed Supreme Court justice who would roll back gun safety laws like:

✔️ Background checks on gun sales
✔️ Restrictions on open carry 
✔️ Regulations on assault weapons

We need solutions to gun violence, not more of it! #WeDissent #BlockBarrett https://t.co/TksEhA9yp7",support,no,train,1,0
1362604404377985026_aug,https://t.co/vwtHEJXUPz,"Aside from the fact that politicising a public servant doing their job is a shitty thing to do, Bridges has been actively working against meaningful gun law reform that would help to remove more illegal firearms from the hands of criminals. National are a danger to society. https://t.co/vwtHEJXUPz",support,no,train,1,0
1334152920099553280,https://t.co/Tm6QJ8n4ZC,"Word of the Day - STRICTSCRUTINY:  Pro-gun legislative attack. As opposed to reasonable regulation, strict scrutiny is used to challenge gun laws when the challenged law is determined to burden core 2nd amendment conduct.  It's already passed in 2 states. Stay vigilant gvp peeps! https://t.co/Tm6QJ8n4ZC",oppose,no,train,0,0
1361091116863533058,https://t.co/KYJSPahI2e,"In the wake of #Parkland, a new generation rose up to call for gun reform and organized @AMarch4OurLives.

These children turned their grief and pain into action. They will lead the way for a future free of gun violence. https://t.co/KYJSPahI2e",support,no,train,1,0
1375201296999927811,https://t.co/utJ8smTWy8,The #AR15 is not the threat the left and the media make it out to be. All of those mass shootings could have just as easily been done with a handgun or shotgun. Some were. It is a modern sporting rifle.  #2ndAmendment #Democrats @POTUS https://t.co/utJ8smTWy8,oppose,no,train,0,0
1346834357026254848_aug,https://t.co/LNb8YZoah2,This is why we need gun control. Anytime an ego-driven maniac doesn’t get what they want they initiate violence. https://t.co/LNb8YZoah2,support,yes,train,1,1
1354545123246419969,https://t.co/LpBoemXaDz,"“Advocates of gun control” 

Call it what it really is: people who want to restrict the rights of others, and subvert the constitution in order to have a “feeling” of safety. https://t.co/LpBoemXaDz",oppose,yes,train,0,1
1374722678125338624_aug,https://t.co/vqEeX9P4p1,"Continued below are more ways children are affected by gun violence in the community:

c. Stress related to gun violence can lead to lower test results and poor performance in school.

Read More: https://t.co/vqEeX9P4p1

#GunViolence #Survivors https://t.co/xENc9gSy1D",support,no,train,1,0
1315655371713925120,https://t.co/1cnQK6lbgL,"SCOTUS has balanced #2A rights w/ public safety, ruling that gun safety laws essential &amp; constitutional  Rushing through a replacement to RBG could undermine that balance and put life-saving laws at risk  @ChuckGrassley #NoConfirmationBeforeInauguration https://t.co/1cnQK6lbgL",support,no,train,1,0
